id,type,name,yearpublished,minplayers,maxplayers,playingtime,minplaytime,maxplaytime,minage,users_rated,average_rating,bayes_average_rating,total_owners,total_traders,total_wanters,total_wishers,total_comments,total_weights,average_weight,categories,mechanics,families,designers,artists,publishers,expansions,integrations,compilations,implementations
36367,boardgame,Dust Tactics,2010,2,4,30,30,30,0,585,7.35227,6.24689,1156,50,111,364,183,50,2.96,Miniatures|Science Fiction|World War II,Action Point Allowance System|Dice Rolling|Modular Board,Dust|Fantasy Flight Big Box,Paolo Parente|Olivier Zamfirescu,Karl Kopinski|Paolo Parente,Dust Games|Fantasy Flight Games,"Dust Tactics: ""Nightwatch"" Elite Premium|Dust Tactics: ""Snow Lynx""|Dust Tactics: Airfield Accessory Pack|Dust Tactics: Allied Fortification – Field Phaser Bunker / Strongpoint|Dust Tactics: Allies Heavy Support Walker – ""Long Tom II / Mobile HQ / Skysweeper""|Dust Tactics: Allies Hero Pack – ""Action Jackson / The Priest / Johnny One-Eye""|Dust Tactics: Allies P-48 Pelican – ""Bellowing Bertie / Diving Dotty""|Dust Tactics: Assault Rangers Squad – ""BBQ Squad""|Dust Tactics: Aufklärer Sturmgrenadieren Squad – ""Recon Grenadiers""|Dust Tactics: Axis Armored Transport – ""Prinzluther / Sturmprinz""|Dust Tactics: Axis Fortification – Heavy Laser Bunker / Strongpoint|Dust Tactics: Axis Hero Pack – ""Stefan / Totenmeister / Grenadier X""|Dust Tactics: Axis Übertoten Assault Squad – ""Braineaters""|Dust Tactics: Axis Ubertoten Suicide Squad – ""Heilige Tod""|Dust Tactics: Blutkreuz Korps Kampfaffen Squad – ""Axis Gorillas""|Dust Tactics: Blutkreuz Korps Untertoten Squad – ""Axis Zombies""|Dust Tactics: Blutkreuz Pioneer Squad – ""Sturmaffe""|Dust Tactics: British Commandos Kill Squad – ""Devil's Own / Legio Patria Nostra""|Dust Tactics: British Paratroops, 3rd Para Brigade – ""Red Devils""|Dust Tactics: Building Accessory Pack – ""Warzone Tenement""|Dust Tactics: Combat Rangers Squad – ""The Gunners""|Dust Tactics: Dust-48 ""Barking Dog""|Dust Tactics: Dust-48 ""Bergeluther""|Dust Tactics: Dust-48 ""Jagdluther""|Dust Tactics: Dust-48 ""Mickey ARV""|Dust Tactics: Dust-48 ""Recon Mickey""|Dust Tactics: Heavy Antitank Grenadiers – ""Jagdgrenadiere / Laser-Jagdgrenadiere""|Dust Tactics: Heavy Assault Walker – ""Punisher / Fireball""|Dust Tactics: Heavy Destroyer Walker – ""The Six Shooter"" / ""Bulldog""|Dust Tactics: Heavy Panzer Walker – ""Königs-Luther / Sturm-König""|Dust Tactics: Heavy Ranger Attack Squad –  ""Grim Reapers""|Dust Tactics: Heavy Ranger Tank Hunter Squad – ""Tank Busters""|Dust Tactics: Heavy Rangers Command Squad – ""Corps Officers""|Dust Tactics: Horten HO-347 – ""Der Blitz"" / ""Der Adler""|Dust Tactics: Horten HO-347 – ""Fledermaus III / Fledermaus IV""|Dust Tactics: IS-48 Super-Heavy Tank – ""Lavrentiy Beria / Karl Marx""|Dust Tactics: IS-5 Heavy Tank – ""Mao Zedong / Vladimir Lenin""|Dust Tactics: Kampf Sturmgrenadieren Squad – ""Battle Grenadiers""|Dust Tactics: KV-3 Heavy Walker – ""Matrioshka / Babushka""|Dust Tactics: KV47 Recovery & Demolition Walker – ""Maksim / Marlen / Melor / Mikhail""|Dust Tactics: KV47 Walker – ""Nadya / Natalya / Natasha""|Dust Tactics: Laser Sturmgrenadiere Squad – ""Laser Grenadiers""|Dust Tactics: Light Assault Walker – ""Wildfire / Honey""|Dust Tactics: Light Panzer Walker – ""Heinrich / Hermann""|Dust Tactics: MCW M3  Walker – ""Rattler / Rattler-Amp / Cobra / Cobra-Amp""|Dust Tactics: Medium Assault Walker – ""Hot Dog / Pounder / Steel Rain / Mickey""|Dust Tactics: Medium Panzer Walker – ""Luther / Ludwig / Lothar""|Dust Tactics: MIL MI-45K – ""Air Ambulance""|Dust Tactics: Operation ""Achilles""|Dust Tactics: Operation ""Cerberus""|Dust Tactics: Operation ""Cyclone""|Dust Tactics: Operation ""Hades""|Dust Tactics: Operation ""Icarus""|Dust Tactics: Operation ""SeeLöwe""|Dust Tactics: Operation ""Zverograd""|Dust Tactics: Panzer-Kampfläufer III – ""Flamm-Luther / Wotan / Wotan-AR""|Dust Tactics: Rangers Command Squad – ""The Boss""|Dust Tactics: Rangers Observer Squad and Sniper Squad – ""Special Ops Rangers""|Dust Tactics: Recon Rangers Squad – ""Recon Boys""|Dust Tactics: Red Guards Anti-Tank Squad – ""Red Thunder""|Dust Tactics: Red Guards Assault Squad – ""Red Storm""|Dust Tactics: Red Guards Command Squad – ""Red Command""|Dust Tactics: Schwer Sturmgrenadiere Ausf. A – ""Heavy Recon Grenadiers""|Dust Tactics: Schwer-Sturmgrenadiere Command Squad – ""Heavy Kommandotrupp""|Dust Tactics: Schwerer Panzerspähwagen Sd.Kfz.234/1 – ""Nordwind""|Dust Tactics: SSU Airborne Transport – ""MIL MI-45 / Chinese Volunteers""|Dust Tactics: SSU Airborne Walker Transport – ""MIL MI-46 / Nastasia / Nikita / Nina""|Dust Tactics: SSU Battle Squad – ""Frontoviki""|Dust Tactics: SSU BR-47 Self-Propelled Weapon Platform – ""Red Rain / Red Fury""|Dust Tactics: SSU Close Combat Squad – ""Fakyeli""|Dust Tactics: SSU Command Squad – ""The Medvedi""|Dust Tactics: SSU Commissar Squad – ""Drakoni""|Dust Tactics: SSU Fortification – Heavy Tesla Bunker / Strongpoint|Dust Tactics: SSU Ground Attack Helicopter – ""Striker / Burner / Airblaster / Death Rain""|Dust Tactics: SSU Heavy Weapons Team – ""Red Lightning / Hailstorm""|Dust Tactics: SSU Hero Pack – ""Nikolaï / Yakov / Red Yana""|Dust Tactics: SSU Rifle Squad – ""Ohotniki""|Dust Tactics: SSU Specialists – ""Nabludatyel / Jnetzi""|Dust Tactics: Steel Guard NCO Command Squad – ""Heavy Red Command""|Dust Tactics: Steel Guard Sniper Team – ""Silent Death""|Dust Tactics: Steel Guards Assault Squad – ""Red Tornado""|Dust Tactics: Sturmgrenadiere Command Squad – ""Kommandotrupp""|Dust Tactics: Sturmgrenadiere Observer Squad and Sniper Squad – ""Special Ops Grenadiers""|Dust Tactics: Terrain Tile Set|Dust Tactics: Unit Card Upgrade Pack|Dust Tactics: USMC Fire Squad – ""Devil Dogs""|Dust Tactics: USMC Heavy Weapons Teams – ""The Choppers / Leathernecks""",,,Dust Tactics|Dust Tactics: Allied Taskforce Joe Starter Set|Dust Tactics: Axis Kampfgruppe Stefan Starter Set|Dust Tactics: SSU Battlegroup Koshka Starter Set
95105,boardgame,1st & Goal,2011,2,4,60,60,60,13,930,6.82951,6.24662,1602,99,118,348,315,88,1.8068,Card Game|Dice|Sports,Dice Rolling|Simultaneous Action Selection,Sports: American Football / Gridiron,Stephen Glenn,Scott Fleenor|Matthan Heiselt|Jennifer Vargas,R&R Games,1st & Goal: Essen Eagles|1st & Goal: Mideast Division|1st & Goal: Midwest Division|1st & Goal: Northeast Division|1st & Goal: Northwest Division|1st & Goal: Southeast Division|1st & Goal: Southwest Division,,,
19854,boardgame,Federation Commander: Klingon Border,2005,2,8,60,60,60,12,482,7.41015,6.24581,926,37,91,255,214,99,3.3535,Movies / TV / Radio theme|Science Fiction|Wargame,Action Point Allowance System|Dice Rolling|Hex-and-Counter|Simultaneous Action Selection,Federation Commander|Star Fleet Universe|Star Trek,Stephen V. Cole,Mark Evans (I),"Amarillo Design Bureau, Inc.",Deluxe Space Battle Maps|Federation Commander Tactics Manual|Federation Commander:  Boosters|Federation Commander:  Klingon Attack|Federation Commander:  Romulan Attack|Federation Commander: Battleships Attack|Federation Commander: Briefing  #1|Federation Commander: Briefing #2|Federation Commander: Distant Kingdoms|Federation Commander: Hydran Attack|Federation Commander: Orion Attack|Federation Commander: Reference Rulebook|Federation Commander: Reinforcements Attack|Federation Commander: Tholian Attack|Federation Commander: Transports Attacked|Federation Commander: War and Peace|Star Fleet Battles: Module H1 – Megahex,Federation Commander:  Romulan Border,,
43307,boardgame,Baltimore & Ohio,2009,3,6,120,120,120,13,452,7.3327,6.24561,685,24,57,148,225,61,3.7705,Economic|Trains|Transportation,Route/Network Building|Stock Holding,Cube Rails|Historic Railroads System|Winsome Essen Sets,Eddie Robbins,,Eagle-Gryphon Games|Winsome Games,Baltimore & Ohio Expansion Set|Baltimore & Ohio: Maine Lumber Expansion|Baltimore & Ohio: Norfolk & Western Railroad Expansion|Baltimore & Ohio: Robber Barons Expansion|Baltimore & Ohio: Technology Level Seven Expansion,,,
3202,boardgame,RAF,1986,1,1,180,180,180,12,496,7.28895,6.24466,1051,61,65,174,258,77,3.1169,Aviation / Flight|Wargame|World War II,Campaign / Battle Card Driven,Country: United Kingdom|Solitaire Games|Solitaire Wargames,John H. Butterfield,Kevin Wilkins,Hobby Japan|West End Games,,,,RAF: The Battle of Britain 1940
805,boardgame,Buffy the Vampire Slayer: The Game,2000,2,5,90,90,90,12,1424,6.6471,6.24372,2348,185,81,234,691,149,1.9866,Horror|Movies / TV / Radio theme,Partnerships|Role Playing|Roll / Spin and Move|Variable Player Powers,Admin: Better Description Needed!|TV Series:  Buffy the Vampire Slayer|Vampires,Rob Daviau|Bill Sabram|Craig Van Ness,,Hasbro|Milton Bradley,,,,
5867,boardgame,10 Days in Europe,2002,2,4,30,30,30,10,1467,6.61578,6.24266,1761,75,78,201,567,156,1.3462,Aviation / Flight|Educational|Exploration|Travel,Hand Management|Route/Network Building,10 Days in...,Grafik Studio Krüger|Alan R. Moon|Aaron Weissblum,Grafik Studio Krüger|John Kovalic|Cathleen Quinn-Kinney,Out of the Box Publishing|Schmidt Spiele,,,,
16,boardgame,MarraCash,1996,3,4,60,60,60,12,822,6.85106,6.24208,952,55,107,173,315,90,2.1556,Economic,Auction/Bidding,Admin: Better Description Needed!|Cities: Marrakech|Country: Morocco,Stefan Dorra,Marion Pott|Oliver Vogel,KOSMOS,,,,
111,boardgame,Rheinlnder,1999,3,5,60,60,60,12,1332,6.63357,6.242,1790,191,51,163,540,167,2.4251,Medieval|Territory Building,Area Control / Area Influence|Area Enclosure|Hand Management,Admin: Better Description Needed!|Country: Germany,Reiner Knizia,William O'Connor|Franz Vohwinkel,Face2Face Games|Hasbro|Parker Brothers,,,,
149155,boardgame,Dead Man's Draw,2015,2,4,15,10,15,13,734,6.96643,6.24025,1609,35,62,243,206,66,1.3788,Card Game|Pirates|Print & Play,Press Your Luck,Crowdfunding: Kickstarter,,Allison Litchfield,Heidelberger Spieleverlag|Hobby World|Mayday Games|Stardock,,,,
17484,boardgame,Silent War,2005,1,2,120,120,120,12,506,7.38125,6.23921,1310,63,130,434,298,118,3.3983,Nautical|Wargame|World War II,Chit-Pull System|Dice Rolling|Point to Point Movement|Secret Unit Deployment|Simulation,Solitaire Games|Solitaire Wargames|Underwater War,Brien J. Miller,Brien J. Miller,Compass Games,IJN,,,
41490,boardgame,Phantom Leader,2010,1,1,30,30,30,12,398,7.62558,6.23818,772,35,75,248,196,67,2.5672,Aviation / Flight|Modern Warfare|Vietnam War|Wargame,Campaign / Battle Card Driven|Card Drafting|Dice Rolling,Leader Series|Solitaire Games|Solitaire Wargames,Dan Verssen,Wan Chiu,DVG,,,,Phantom Leader Deluxe
140717,boardgame,Progress: Evolution of Technology,2014,1,5,90,90,90,12,978,6.77989,6.23796,1574,93,95,399,333,79,2.443,Card Game|Civilization,Action Point Allowance System|Card Drafting|Hand Management,Crowdfunding: Giochistarter|Crowdfunding: Kickstarter,Agnieszka Kopera|Andrei Novac,David J. Coffey|Kristi Harmon|David Szilagyi,NSKN Games|Heidelberger Spieleverlag|Hobby World|Intrafin Games,Progress: Industrial Revolution|Progress: Milestones|Progress: Personalities,,,
6866,boardgame,Mus,1745,4,4,10,10,10,7,343,7.83156,6.23767,341,10,13,63,96,43,2.2558,Card Game,Betting/Wagering|Partnerships,Traditional Card Games,(Uncredited),,(Public Domain)|Heraclio Fournier|King Cards,,,,
139033,boardgame,Archon: Glory & Machination,2013,2,4,120,90,120,12,514,7.23335,6.23713,1012,44,89,348,171,45,3.1556,City Building|Economic|Medieval,Deck / Pool Building|Hand Management|Worker Placement,Crowdfunding: Kickstarter,Nikolas Sakaloglou|Sotirios Tsantilas,Antonis Papantoniou|Giota Vorgia,Artipia Games,Archon: Glory & Machination – BGG Mini Expansion|Archon: Glory & Machination – Kickstarter Stretch Rewards,,,
35488,boardgame,The Name of the Rose,2008,2,5,75,75,75,0,1039,6.73092,6.23708,1221,35,223,523,281,107,2.3738,Bluffing|Deduction|Medieval|Murder/Mystery|Novel-based,Secret Unit Deployment|Worker Placement,Admin: Better Description Needed!,Stefan Feld,Volkan Baga,Ravensburger Spieleverlag GmbH|Rio Grande Games,,,,
883,boardgame,Ivanhoe,2000,2,5,45,45,45,10,1486,6.57877,6.237,1897,82,63,177,540,186,1.6129,Card Game|Fighting|Medieval,Auction/Bidding|Hand Management|Set Collection,,Reiner Knizia|Andy Lewis,François Bruel|Rodger B. MacGowan|Kurt Miller|Mark Simonitch,Asmodee|GMT Games,,,,Gem Dealer|Pan tu nie stał! Demoludy|Attacke
140125,boardgame,Fallen,2014,2,2,90,90,90,14,320,8.56484,6.23679,675,20,105,302,121,56,3.0357,Card Game|Dice|Exploration|Fantasy,Dice Rolling|Hand Management,Crowdfunding: Kickstarter,"Tom W. Green, III|Stephen C. Smith",Edward Boberg|Jeff Brown (II)|Simon Buckroyd|Joshua Calloway|CubeArt|Giorgio De Michele|Tugsbayar Jamts|Michael Mowat|Zagladko Sergei Petrovich,Watchtower Games,Fallen: Cataclysm Adventure Pack|Fallen: Cursed Sands|Fallen: Dark Tower Adventure Pack|Fallen: Depths of the Glarr|Fallen: Outlands Bonus Pack|Fallen: Ruined Stronghold Adventure Pack|Fallen: Underworld Adventure Pack,,,Fallen: Kickstarter Edition
559,boardgame,Metro,1997,2,6,30,30,30,8,4224,6.37818,6.23599,4380,163,107,376,1319,505,1.7069,Trains,Route/Network Building|Tile Placement,Cities: Paris (France)|Crowdfunding: Kickstarter|Mensa Select,Dirk Henn,Dirk Henn|Barbara Henn|Franz Vohwinkel,Queen Games|db-Spiele|G3|Überplay,,,,Cable Car
39336,boardgame,Mgawatts,2008,2,6,120,120,120,14,285,7.97133,6.23592,459,3,26,84,63,25,3.12,Economic|Industry / Manufacturing,Auction/Bidding|Route/Network Building,Power Grid,Friedemann Friese,"Lars-Arne ""Maura"" Kalusky",Filosofia Éditions,Atolla Modulis (fan expansion for Funkenschlag)|Funkenschlag: Speicherkraftwerk|Hoogspanning: Het Verre Oosten|Power Grid: Australia & Indian Subcontinent|Power Grid: Benelux/Central Europe|Power Grid: BGG Promo Card Set|Power Grid: Brazil/Spain & Portugal|Power Grid: China/Korea|Power Grid: Flux Generator|Power Grid: France/Italy|Power Grid: Northern Europe/United Kingdom & Ireland|Power Grid: Oracle & Industrial Espionage|Power Grid: Québec/Baden-Württemberg|Power Grid: Russia & Japan|Power Grid: Supply Contract|Power Grid: Taxes|Power Grid: The New Power Plant Cards|Power Grid: The Robots|Power Grid: Theme Park|Power Grid: Transformer Station|Power Grid: Warehouse,,,Funkenschlag|Power Grid
23730,boardgame,Gheos,2006,2,4,60,45,60,10,1594,6.55896,6.23566,1604,118,95,353,671,257,2.4514,Civilization|Mythology,Area Control / Area Influence|Commodity Speculation|Stock Holding|Tile Placement,Mensa Select,René Wiersma,Allan Bednar|Josh Cappel,Z-Man Games,,,,
127127,boardgame,The Lord of the Rings: The Fellowship of the Ring Deck-Building Game,2013,2,5,30,30,30,15,742,6.97619,6.2356,1271,72,32,141,183,48,2.1042,Card Game|Fantasy|Movies / TV / Radio theme|Novel-based,Deck / Pool Building,Cerberus Engine: Middle Earth|Tolkien Games,Ben Stoll|Patrick Sullivan (II),,Cryptozoic Entertainment,The Lord of the Rings: The Fellowship of the Ring Deck-Building Game – Arwen Promos|The Lord of the Rings: The Fellowship of the Ring Deck-Building Game – Merry & Pippin Promos,The Lord of the Rings: The Return of the King Deck-Building Game|The Lord of the Rings: The Two Towers Deck-Building Game,,
93538,boardgame,Battleship Galaxies: The Saturn Offensive Game Set,2011,2,4,70,70,70,13,993,6.77359,6.23558,2169,215,112,501,388,95,2.3789,Miniatures|Science Fiction|Wargame,Action Point Allowance System|Area Movement|Dice Rolling,Battleship|Components: Miniatures|Saturn,Colby Dauch|Dustin DePenning|Jerry Hawthorne|Craig Van Ness,John Ariosa,Hasbro|Wizards of the Coast,,,,
5406,boardgame,New England,2003,3,4,90,90,90,12,1702,6.54317,6.23492,2063,226,52,140,658,186,2.4731,Economic|Territory Building,Auction/Bidding|Tile Placement,Country: USA,Alan R. Moon|Aaron Weissblum,Franz Vohwinkel,Goldsieber Spiele|Überplay,,,,
16366,boardgame,Funny Friends,2005,2,6,60,60,60,16,1993,6.49426,6.23451,2322,132,117,370,814,267,2.2772,Card Game|Humor|Mature / Adult,Auction/Bidding|Card Drafting|Hand Management,Admin: Better Description Needed!,Friedemann Friese|Marcel-André Casasola Merkle,"Lars-Arne ""Maura"" Kalusky",2F-Spiele|PS-Games|Rio Grande Games,,,,
101,boardgame,Detroit-Cleveland Grand Prix,1996,2,6,60,60,60,8,960,6.76411,6.23426,1140,72,32,68,417,106,1.717,Card Game|Racing,Auction/Bidding,"Auto Racing: Wolfgang Kramer card system|Cities: Cleveland (Ohio, USA)|Cities: Detroit (Michigan, USA)|Sports: Auto Racing",Wolfgang Kramer,Ramon Mascarenas|Seth Schwartz,Mayfair Games,,,,
125921,boardgame,Catan: Junior,2012,2,4,30,30,30,6,897,6.85914,6.23425,2044,62,54,160,270,66,1.5455,Children's Game|Dice|Nautical|Pirates,Dice Rolling|Route/Network Building,Catan,Klaus Teuber,Patricia Raubo,Mayfair Games,,,,Catan Junior Madagascar|Catan Junior
1621,boardgame,Mutant Chronicles: Siege of the Citadel,1993,2,5,120,120,120,10,827,6.97063,6.2341,1330,82,163,274,384,84,2.25,Science Fiction|Wargame,Action Point Allowance System|Co-operative Play|Grid Movement|Modular Board|Variable Player Powers,3D Games|Campaign Games|Mutant Chronicles,Richard Borg,Paul Bonner,Casper|Playtoy Industries|Pressman Toy Corp.|Target Games,,,,Siege of the Citadel
18866,boardgame,Shear Panic,2005,2,4,45,45,45,10,3140,6.41558,6.23402,4077,212,100,363,1106,385,2.2208,Animals,Dice Rolling|Grid Movement|Hand Management|Pattern Building,Animals: Sheep,Gordon Lamont|Fraser Lamont,Paolo Chiari|Gabriela Silveira,999 Games|Egmont Polska|Fragor Games|Mayfair Games|Raven Distribution|Zoch Verlag,,,,
4249,boardgame,Trias,2002,2,5,45,45,45,12,1807,6.51342,6.23388,2184,176,91,306,775,210,2.3905,Animals|Prehistoric,Action Point Allowance System|Area Control / Area Influence|Modular Board,Animals: Dinosaurs,Ralf Lehmkuhl,Doris Matthäus|Christophe Swal,Gecko Games|Rio Grande Games|Tilsit,,,,
11168,boardgame,Flames of War: The World War II Miniatures Game,2002,1,2,120,120,120,14,694,7.10751,6.23291,1163,39,33,90,210,106,3.2642,Collectible Components|Miniatures|Vietnam War|Wargame|World War II,Dice Rolling|Modular Board|Point to Point Movement|Simulation|Variable Player Powers,Flames of War|Solitaire Wargames,Phil Yates,David Pentland|Vincent Wai,Battlefront Miniatures Ltd,"Avanti Savoia: Intelligence Handbook on Italian Armoured and Infantry Forces|Desert Rats|Diving Eagles|Flames of War Firestorm Campaign: Operation Bagration|Flames of War Firestorm Campaign: Operation Market Garden|Flames of War Great War: World War One Battles|Flames of War: A Bridge Too Far – The Battles for Oosterbeek and Arnhem|Flames of War: Afrika|Flames of War: Barbarossa|Flames of War: Blitzkrieg|Flames of War: Blood, Guts, & Glory – Tank Battles in the Lorraine, September 1944-January 1945|Flames of War: Bloody Omaha|Flames of War: Bridge At Remagen|Flames of War: Bridge by Bridge – The German Defence of Holland, September, November 1944|Flames of War: Burning Empires – The Battle for the Mediterranean|Flames of War: Cassino|Flames of War: Cobra|Flames of War: D Minus 1|Flames of War: D-Day|Flames of War: Das Book|Flames of War: Devil's Charge – The German Offensive – Battle of the Bulge, December 1944|Flames of War: Dogs & Devils|Flames of War: Earth and Steel|Flames of War: Eastern Front|Flames of War: Fate of a Nation|Flames of War: Festung Europa (Late War 1944)|Flames of War: Fortress Europe|Flames of War: Grey Wolf – Axis Forces on the Eastern Front, January 1944-February 1945|Flames of War: Hammer and Sickle|Flames of War: Hell's Highway|Flames of War: Hellfire and Back!|Flames of War: Know Your Enemy – Late War|Flames of War: Market Garden – The Allied Invasion of Holland, September-November 1944|Flames of War: Mid-War Monsters 1942-1943|Flames of War: Monty's Meatgrinder|Flames of War: Normandy Battles – Wargaming D-Day and Beyond|Flames of War: North Africa|Flames of War: NUTS – The Siege of Bastogne – Battle of the Bulge, December 1944|Flames of War: Ostfront|Flames of War: Red Bear – Allied Forces on the Eastern Front, January 1944-February 1945|Flames of War: River of Heroes|Flames of War: Stalin's Europe|Flames of War: Stalin's Onslaught|Flames of War: Tropic Lightning|Flames of War: Turning Tide|Flames of War: Villers-Bocage|For King & Country: Intelligence Handbook on British and Empire Infantry Forces|Stalingrad: Intelligence Handbook on Soviet and German Infantry Forces|Stars and Stripes: Intelligence Handbook on US Armored and Infantry Forces|Za Stalina: Handbook on Soviet Armoured and Cavalry forces",,,
16216,boardgame,Carcassonne: The Discovery,2005,2,5,30,30,30,8,1775,6.53974,6.23171,2759,157,55,222,630,217,1.9401,Medieval,Tile Placement,Carcassonne,Leo Colovini|Stefano Mondini|Klaus-Jürgen Wrede,Fabio Visintin,999 Games|Albi|Funagain|Hans im Glück Verlags-GmbH|Hobby World|Piatnik|Rio Grande Games|Smart Ltd|Venice Connection,,,,
